month,sp_usd,sp_px_usd,div_usd,fx,sp_kzt,dep_kzt,dep_usd_kzt,cpi,sp_net_usd,sp_net_kzt
2001-08,-0.06260561460888525,-0.06410840688075747,0.001502792271872222,0.0023841961852859583,-0.060370682491127314,0.012000000000000002,0.009317353542234175,0.0,-0.06291436678299943,-0.06068017079099719
2001-09,-0.08075145990236865,-0.08172340570563885,0.0009719458032702022,0.003737682636764994,-0.07731560059517417,0.012000000000000002,0.008840015856835137,0.0020481310803892594,-0.08098058510619252,-0.07754558219629404
2001-10,0.019067619089267573,0.018099111333141016,0.0009685077561265576,0.0027081922816520887,0.021827450149766614,0.011416666666666665,0.009225795531482728,0.006642820643843139,0.018839009592515256,0.02159822153453983
2001-11,0.0767084566152787,0.0751759041240454,0.0015325524912332966,0.0030384875084403795,0.07998002181093633,0.011500000000000002,0.009307478055368135,0.009137055837564079,0.07639524040826036,0.07966585390038561
2001-12,0.008760521482973349,0.0075738340889277556,0.0011866873940455935,0.011107371255469456,0.019965199102945697,0.011333333333333334,0.017679569168630005,0.009054325955733411,0.008499185040533177,0.019700959899616732
2002-01,-0.014595612773402378,-0.015573832456979853,0.0009782196835774748,0.007323568575233086,-0.007378936169212813,0.010666666666666666,0.0134514536173993,0.0069790628115640185,-0.014825679059272331,-0.007610687361304214
2002-02,-0.01928104192581792,-0.020766211039727644,0.0014851691139097234,0.00396563119629878,-0.015391872230877346,0.010916666666666667,0.010240416391275708,0.002970297029703861,-0.019587150626237716,-0.015699194845508968
2002-03,0.03760735347665056,0.03673889286207466,0.0008684606145759055,0.0019749835418036987,0.039656610922621516,0.010416666666666666,0.008237327188939991,0.0014807502467910627,0.037393751051130845,0.03944258663582678
2002-04,-0.060630917535338225,-0.061417625919219065,0.0007867083838808409,0.003942181340341744,-0.05692775426675212,0.009333333333333332,0.009798510731493737,0.005421389847216629,-0.06083225712625368,-0.05712988757484594
2002-05,-0.007363921618852465,-0.009081481352177012,0.0017175597333245474,0.0006544502617800152,-0.00671429067750362,0.009583333333333334,0.006658376963350809,0.008823529411763564,-0.007704888912184481,-0.007055481116969964
2002-06,-0.07123280071195381,-0.0724553538081798,0.0012225530962259867,0.001308044473512071,-0.07001793190974581,0.009416666666666667,0.007232450403313662,0.004859086491740161,-0.07149951700972106,-0.07028499708429226
2002-07,-0.07795494840008121,-0.07900427514940755,0.0010493267493263403,0.004898758981058071,-0.07343807192261598,0.00925,0.010593185281950745,0.005802707930367301,-0.0781956807458135,-0.07367998355808891
2002-08,0.006572365086236154,0.004881433306494154,0.0016909317797419998,0.0019499512512188844,0.008535132128978384,0.009416666666666667,0.00796165095872614,-0.0028846153846163736,0.00623539198594152,0.008197501947565078
2002-09,-0.10868594935942699,-0.11002431825242787,0.0013383688930008741,0.002594875121634699,-0.1063731007038563,0.008499999999999999,0.008359795653583912,0.0009643201542921531,-0.10897003802671046,-0.1066579265457549
2002-10,0.08801932150135228,0.08644880033371405,0.001570521167638228,-0.0012940795858946696,0.08661133790833841,0.007833333333333333,0.004614930443221921,0.005780346820809079,0.08770040999287321,0.08629283909673235
2002-11,0.05885837669766247,0.05706962070498589,0.0017887559926765828,-0.0009718172983479434,0.05782935981068715,0.009000000000000001,0.004772594752186388,0.009578544061302319,0.058506729965427655,0.05747805481482948
2002-12,-0.05874359841255483,-0.06033257188502883,0.001588973472473998,0.009079118028534339,-0.05019782044742893,0.01,0.014713143104193582,0.014231499051232,-0.05906527776675926,-0.05052242036645749
2003-01,-0.02619771773687818,-0.02741469268304464,0.0012169749461664603,-0.0025706940874036244,-0.028701065506192114,0.009166666666666667,0.0031645244215936508,0.009822263797944375,-0.026463597312136482,-0.028966261586398367
2003-02,-0.01500647604598504,-0.01700360825687175,0.0019971322108867096,-0.01675257731958757,-0.0315076562153177,0.009333333333333332,-0.011180841924398499,0.004631773969429265,-0.01538937921095138,-0.03188414476540702
2003-03,0.009713072041577675,0.008357567684332823,0.0013555043572448522,-0.0020969855832240203,0.0075957182863135575,0.009416666666666667,0.002559895150720859,0.002766251728908209,0.009426413054657615,0.007309660419156261
2003-04,0.08236863144850193,0.0810441071800323,0.001324524268469629,-0.002101392172314087,0.08009415047881774,0.009083333333333334,0.0029712590841433073,0.0036781609195399856,0.08208661947489815,0.07981273112296772
2003-05,0.05268255632734431,0.050898709609522585,0.0017838467178217243,-0.007633587786259555,0.04464681162255535,0.007916666666666667,-0.002340966921119514,0.0009161704076949828,0.05233164598633772,0.04429857998644193
2003-06,0.01276119488078642,0.011322214676852127,0.0014389802039342925,-0.018567639257294544,-0.006043389639546648,0.009333333333333332,-0.013251547303271605,0.000457665903890625,0.012462014516862943,-0.006337014930399842
2003-07,0.017630598469141168,0.016223701958536507,0.0014068965106046605,-0.008378378378378404,0.009104504265750935,0.00925,-0.0029244594594594053,0.0,0.017336230659217133,0.008812602780720935
2003-08,0.019500459190277875,0.017873203593487874,0.0016272555967900004,0.004837830471518201,0.024432629577475495,0.009083333333333334,0.010196965567366378,0.0018298261665141702,0.01917303751742604,0.024103623894077497
2003-09,-0.010620275441637683,-0.011944364585525724,0.0013240891438880409,0.009900318708889966,-0.0008251008443961316,0.00825,0.014781503582649513,0.0036529680365295913,-0.010902222146554221,-0.0011098389115502538
2003-10,0.05657428235377493,0.05496148663571665,0.0016127957180582797,-0.006043107500167899,0.05018929038359832,0.008749999999999999,-0.0009904932966270374,0.013193812556870244,0.056249029662732854,0.04986600322953305
2003-11,0.008798753918460855,0.0071285040713728876,0.0016702498470879679,-0.00945754239005614,-0.0007420030597588001,0.008333333333333333,-0.0045048301020065296,0.015716210148180476,0.008464883108064328,-0.0010727162728132456
2003-12,0.052442494785530425,0.05076554077889206,0.0016769540066383648,-0.016435927163609088,0.035144626597348516,0.008333333333333333,-0.011845961490372647,0.00884173297966373,0.05210761835120134,0.0348152541677027
2004-01,0.018355601647641606,0.017276386950755285,0.0010792146968863214,-0.03335182360282907,-0.015608414743463417,0.009083333333333334,-0.02859913673554293,0.006573181419808227,0.018110386109775323,-0.01584545189596609
2004-02,0.013898199327521343,0.01220897373761054,0.0016892255899108033,-0.0018650025105801937,0.012007276640302766,0.008333333333333333,0.0030424945604095033,0.00478885502829729,0.01356148215570139,0.011671187446853581
2004-03,-0.015086177694809466,-0.01635891961786684,0.0012727419230573744,-0.0019403521379807165,-0.016997257335646054,0.007750000000000001,0.0029667744640076155,0.0038994800693246123,-0.015360422316601405,-0.01727096982629983
2004-04,-0.015699054476913554,-0.016790751960348183,0.0010916974834346282,-0.0027361751152072955,-0.01839227422992884,0.007833333333333333,0.0020839333717357356,0.0034527406128612714,-0.015946142432762083,-0.018638686109861302
2004-05,0.01372108446762721,0.01208345009735412,0.0016376343702730889,-0.008375451263537892,0.005230712929847892,0.007666666666666666,-0.003086787003609981,0.0017204301075270934,0.013392105978752913,0.004904489784273824
2004-06,0.019449785205772452,0.017988998771432563,0.001460786434339889,-0.006480267948157925,0.012843477437946893,0.008,-0.001512669287898838,0.0030055817947609587,0.019147333907288133,0.012542986104917997
2004-07,-0.033100401913040645,-0.034290519520026264,0.001190117606985619,-0.0011725906925613705,-0.0342341793823987,0.008,0.003821546353975691,0.002140410958904493,-0.03336225288742182,-0.034495723312764515
2004-08,0.0040473776533256345,0.0022873503233691306,0.001760027329956504,0.0023479345513246486,0.006404815182484702,0.007833333333333333,0.007192616234989346,0.003844510892781372,0.0037000402204988257,0.006056662224098286
2004-09,0.010829365571846328,0.009363875526838816,0.0014654900450075115,-0.015006222092087018,-0.004339364385128164,0.007583333333333333,-0.01057375009150141,0.007659574468085628,0.010526208731761869,-0.004637971986341638
2004-10,0.015277905797769442,0.014014243690939843,0.0012636621068295995,-0.019024970273483932,-0.004037726179358159,0.008166666666666668,-0.014283590963139137,0.0105574324324329,0.01500502314841167,-0.004305417244423793
2004-11,0.04046269730832286,0.03859493629597055,0.0018677610123523092,-0.014999999999999902,0.024855756848698007,0.0072499999999999995,-0.010731666666666584,0.009193480986208646,0.04009919982313668,0.024497711825789636
2004-12,0.034028083334087356,0.03245821284320516,0.001569870490882197,-0.00015382248884798777,0.03386902656077018,0.007666666666666666,0.004512126339537348,0.010351966873705987,0.03370926942712169,0.03355026169455311
2005-01,-0.02437831342660124,-0.025290467442294018,0.0009121540156927788,0.0028461538461539426,-0.021601544010969143,0.007750000000000001,0.007526102564102688,0.005737704918033382,-0.024598469862288492,-0.021822327045742607
2005-02,0.021045948032373474,0.018903346132113308,0.002142601900260166,-0.0016875047940476673,0.019322928100125925,0.008,0.0033040576819820533,0.005999999999999117,0.020641224414001114,0.01891888745479986
2005-03,-0.01770582337008797,-0.01911765556028966,0.0014118321902016895,0.018747598924317987,0.0007098338790627601,0.008,0.023841336918939415,0.0060000000000006715,-0.018000931531951557,0.00040919314774123805
2005-04,-0.018967694822626835,-0.020108582083263493,0.0011408872606366582,-0.007391205973301118,-0.026218706656655155,0.008083333333333333,-0.002510879402669808,0.0060000000000011156,-0.019222161245055668,-0.026471292265342616
2005-05,0.031820717349376304,0.02995204663120865,0.0018686707181676532,0.0066864220044069445,0.03871990609846421,0.008083333333333333,0.011719854114428774,0.005999999999998673,0.03145708340831783,0.03835384074742065
2005-06,0.0014194031576137967,-0.00014271417986777557,0.0015621173374815722,0.020907238282134255,0.022356317239782708,0.007750000000000001,0.02567147206078424,0.004000000000000892,0.0011017522236582275,0.022032025102060482
2005-07,0.037187886344447474,0.03596828690361842,0.0012195994408290556,0.004288037853023896,0.04163538726179028,0.007666666666666666,0.009058406032825816,0.0050000000000005596,0.036921613094989786,0.041367972222559724
2005-08,-0.009122981734058233,-0.011222104598600069,0.002099122864541836,-0.0043433451118963795,-0.013426702587834072,0.007583333333333333,0.0007179095504514788,0.0019999999999993356,-0.009521183497072842,-0.01382317482316775
2005-09,0.00809492376261467,0.00694902431673361,0.00114589944588106,-0.010055452865064818,-0.002041927226791418,0.008,-0.0051882255083179896,0.008000000000000451,0.007839705512399178,-0.00229457914192166
2005-10,-0.016670879068254152,-0.01774077993231349,0.0010699008640593366,0.0008215699454776626,-0.015863005415983622,0.007916666666666667,0.005658874200214159,0.009999999999999565,-0.01691469753119639,-0.016107024192847152
2005-11,0.03782239719377234,0.035186096519093324,0.002636300674679015,0.0005223880597013952,0.0383645432221571,0.007916666666666667,0.005441623134328166,0.006000000000000449,0.037343618759237154,0.03788551467948431
2005-12,0.0003496630596047101,-0.0009523493171964548,0.0013020123768011649,-0.00223763705526947,-0.0018887564146837788,0.007583333333333333,0.002668027895875502,0.009000000000000119,7.102786975120205e-05,-0.0021667681201116284
2006-01,0.026478656025176184,0.025466771341108085,0.0010118846840680984,-0.011960828287359115,0.014201121079819856,0.007583333333333333,-0.006855959233510345,0.008999999999999009,0.026243539989232633,0.013968817226409858
2006-02,0.0027141782982520457,0.0004531577283561905,0.002261020569895855,-0.014148445184232195,-0.011472668288853183,0.007666666666666666,-0.009054878817683965,0.015000000000000124,0.002291691879434334,-0.011889177181733324
2006-03,0.012448635597123614,0.011095810408889628,0.001352825188233986,-0.014198004604758396,-0.001926114793165734,0.007416666666666668,-0.00943329496034817,0.007999999999999785,0.012162378485555183,-0.002208307624945949
2006-04,0.013423961875255852,0.01215565291784415,0.0012683089574117012,-0.031374075515764765,-0.01837127803410399,0.007583333333333333,-0.027176696509666476,0.004999999999999449,0.013150382198310764,-0.01863627440160498
2006-05,-0.02877936179769114,-0.030916916538203165,0.0021375547405120265,-0.023629641536730417,-0.05172895733148619,0.008166666666666668,-0.018666425547875454,0.008000000000001561,-0.029183328342101276,-0.052123378291259126
2006-06,0.0013530167014950134,8.659650459597046e-05,0.001266420196899043,-0.022966743496872,-0.021644801182907236,0.00825,-0.018244416090440252,0.0030000000000001137,0.0010797203386268238,-0.02191182081831078
2006-07,0.006173174485320176,0.0050858788034533475,0.001087295681866829,-0.0023590866964361412,0.003799524735080828,0.007833333333333333,0.0028785280984076067,0.0019999999999993356,0.005926746799706818,0.003553678393742432
2006-08,0.023792949228760962,0.02127419311502643,0.0025187561137345327,0.05768093910987249,0.0828462879943419,0.0075,0.06288120372716266,0.0019999999999991136,0.02333180247836745,0.08235854186631819
2006-09,0.02576816468265175,0.024566297967782313,0.0012018667148694373,0.015809645480677093,0.04198519571164927,0.008,0.02105799531566066,0.005000000000000782,0.025504551342088,0.041717414737627134
2006-10,0.032583502904404815,0.03150800358539563,0.0010754993190091877,0.004716239584970916,0.03745341409559044,0.008166666666666668,0.010074726196090733,0.007000000000000339,0.0323388446732201,0.037207601997570894
2006-11,0.01902015555116021,0.016466656343095964,0.002553499208064247,0.0012517602879049683,0.02029572451445394,0.008333333333333333,0.006591769676107306,0.008000000000000007,0.01855379733661724,0.019828782531218003
2006-12,0.014026685842574382,0.012615782814670462,0.0014109030279039203,-0.007657446476011853,0.006261830770487142,0.00825,-0.0028611241339793203,0.008999999999998787,0.013731717055055461,0.005969120690670904
2007-01,0.015122641547361981,0.014059043023177953,0.0010635985241840284,-0.00598425196850394,0.009047891881409198,0.008166666666666668,0.0001455118110236242,0.010999999999999677,0.014879768435401045,0.008806472183346514
2007-02,-0.01956115215710974,-0.021846175991944383,0.002285023834834643,-0.020041191381495627,-0.03921031474458214,0.00825,-0.014651417934093747,0.008000000000000007,-0.01998723906566827,-0.039627862363861066
2007-03,0.011186833026724186,0.009979982939206433,0.0012068500875177524,0.0010508447174846225,0.012249433368600293,0.007916666666666667,0.006556624363430741,0.006999999999999895,0.01092247218026319,0.011984794719940295
2007-04,0.04429756365397308,0.043290690426759815,0.0010068732272132674,-0.030846253229974252,0.012084896558057556,0.008833333333333334,-0.025435144810508348,0.005000000000000782,0.04406319933655776,0.011857761501725017
2007-05,0.03489320030160803,0.032549228707361655,0.0023439715942463746,0.013331111481419855,0.04868947692619208,0.007583333333333333,0.018904432594567755,0.007000000000000783,0.03445827122913774,0.048248749765770205
2007-06,-0.01661234360214492,-0.01781632254788501,0.0012039789457400918,0.005673408978786432,-0.011033183242709632,0.008166666666666668,0.011120806610754874,0.007999999999998897,-0.016876273777339267,-0.01129861080172967
2007-07,-0.031006094301293752,-0.03198187836198829,0.00097578406069454,0.010628730275529463,-0.02070691943899039,0.008749999999999999,0.01610296923118848,0.009000000000001007,-0.031235795243731268,-0.020939061810789084
2007-08,0.014988397191879166,0.012863572018857905,0.002124825173021261,0.021357495348272693,0.03666600716345547,0.008749999999999999,0.02748564032036227,0.006999999999999229,0.014586340082592644,0.03625536312132782
2007-09,0.037400372754206934,0.03579400817860079,0.001606364575606145,-0.04190099009900994,-0.006067729993276316,0.008499999999999999,-0.03527413861386142,0.022000000000000908,0.03707608473453268,-0.00637843002384908
2007-10,0.015907127256301612,0.014822338223554832,0.0010847890327467802,-0.0009920634920633775,0.014899282884023757,0.009166666666666667,0.007000000000000117,0.04399999999999915,0.015661075568056262,0.0146534752946752
2007-11,-0.04180842988140243,-0.04404341737941575,0.002234987498013319,0.0002482621648460803,-0.041570547167867566,0.010083333333333333,0.007666770109235221,0.026999999999999913,-0.04222701133943776,-0.04198923254384179
2007-12,-0.006937014740380998,-0.008628508561297932,0.001691493820916934,-0.004715810374782858,-0.011620111469081151,0.009083333333333334,0.0024170596508645836,0.019000000000000794,-0.007274072146851871,-0.011955579376737635
2008-01,-0.05998104234898716,-0.06116343227776988,0.0011823899287827233,-0.0006650041562760167,-0.060606158862803294,0.009583333333333334,0.007246397894153267,0.010999999999999455,-0.060241734171637897,-0.060866677324308505
2008-02,-0.03248301353714156,-0.03476119273728817,0.002278179200146613,0.005406754283812987,-0.02725188692592162,0.0095,0.013366224421893058,0.007999999999999563,-0.03290807375049688,-0.027679245335406444
2008-03,-0.004319497052708621,-0.005959623397817415,0.0016401263451087944,-0.0014892032762472418,-0.005802267719793197,0.00975,0.005916418466120454,0.005999999999999783,-0.004648849337808274,-0.006131129532390922
2008-04,0.04870187258421854,0.047546697641229096,0.0011551749429894453,-0.002485707183693786,0.04609510680598272,0.0095,0.005577533349904851,0.009000000000000563,0.048445263009436794,0.04583913508746451
2008-05,0.012953623166434225,0.01067418170406853,0.0022794414623656944,0.0014951407924246318,0.014468131449264732,0.009416666666666667,0.009590559847163505,0.009999999999999343,0.012528373613746037,0.014042246088623367
2008-06,-0.08430472359561636,-0.08596238482631446,0.0016576612306981042,0.001492908683752292,-0.08293767416580133,0.009666666666666665,0.009171020983661071,0.012000000000000233,-0.08463670611355441,-0.08327015230332324
2008-07,-0.008407683254493703,-0.009859371185302779,0.0014516879308090758,-0.004637681159420315,-0.013006372259690258,0.00975,0.003242270531400804,0.009000000000000563,-0.008708769777448397,-0.013306062439350064
2008-08,0.014465924888692916,0.012190464669121548,0.002275460219571368,-0.005408103835593536,0.008979587829223368,0.0095,0.0022171007016669186,0.007999999999999563,0.014041272522423877,0.00855723202704528
2008-09,-0.08910565799381842,-0.09079143354379215,0.0016857755499737337,0.0022586581897272584,-0.08704825902826996,0.0061666666666666675,0.009357990351904544,0.006000000000000227,-0.08944185765964782,-0.08738521805422794
2008-10,-0.16795056120710483,-0.16942452401777075,0.0014739628106659186,0.0,-0.16795056120710483,0.00975,0.008000000000000007,0.006000000000000005,-0.16825498896203805,-0.16825498896203805
2008-11,-0.07175186154441271,-0.0748490423387097,0.0030971807942969942,0.004507136299140235,-0.0675681206649702,0.009583333333333334,0.012040939821383878,0.0039999999999995595,-0.0722997719968906,-0.06811850062453717
2008-12,0.010642094336859032,0.007821576633499472,0.0028205177033595596,0.003489821354383027,0.014169054699314287,0.009666666666666665,0.011266867469879482,0.002000000000000446,0.010135683348021765,0.01366087642659397
2009-01,-0.08428882183470598,-0.08565734305805428,0.0013685212233482957,0.0057961414258507205,-0.0789812303408276,0.009416666666666667,0.013591061521901038,0.0030000000000001137,-0.08457743335154157,-0.07927151469083182
2009-02,-0.1064779993427244,-0.10993119762019943,0.0034531982774750336,0.2384127768173212,0.10654906198134495,0.0095,0.2478040737081859,0.008000000000000007,-0.10707931241767898,0.10580438818645388
2009-03,0.08759800952399832,0.08540446199532292,0.002193547528675399,0.006448181878614623,0.0946110393002284,0.009916666666666667,0.01240300028806307,0.008000000000000007,0.08718564406136367,0.09419601483008999
2009-04,0.09570913847802687,0.09392507914826331,0.0017840593297635543,-0.004491413474240424,0.09078785568961822,0.008333333333333333,0.002228269484808587,0.007999999999999785,0.095358196245229,0.09043848968349355
2009-05,0.055931611052769004,0.05308144638516654,0.0028501646676024617,-0.0018577494692144647,0.05396995466280896,0.0095,0.003964746992215051,0.006999999999999673,0.055420753019295305,0.05346004567557583
2009-06,0.0019853143855079747,0.00019582726560973818,0.0017894871198982365,-0.00019941504918907782,0.001785503434753144,0.00975,0.006632555614641378,0.004000000000000448,0.001633557984189906,0.001433817178955188
2009-07,0.07563352877310114,0.07414172714778422,0.0014918016253169242,0.001994548234824922,0.07777893172923411,0.008833333333333334,0.007505518250116472,0.0030000000000003357,0.07532642519597027,0.07747121561920545
2009-08,0.03610345331981035,0.03356018886854417,0.0025432644512661806,0.0005971733793377343,0.03672218672037286,0.007416666666666668,0.0064339902240506675,0.0019999999999991136,0.03563863031878709,0.03625708613942713
2009-09,0.03731770053124239,0.03572334572311964,0.0015943548081227554,0.0009946949602119837,0.03834951522009944,0.002333333333333333,0.00549917108753295,0.004000000000000226,0.03699521397669065,0.03802670788979734
2009-10,-0.018576192928662527,-0.019762000526814205,0.001185807598151678,-0.0013911891354752015,-0.019941539066356873,0.003916666666666666,0.0035186375179421248,0.0040000000000000036,-0.018837397401718612,-0.020202380154587973
2009-11,0.05998224648502437,0.05736406145372763,0.002618185031296738,-0.013400557250895617,0.045777893706068884,0.006083333333333333,-0.008467560037150212,0.0050000000000005596,0.05950618539699653,0.04530821210190594
2009-12,0.01931565516431122,0.017770570919338313,0.0015450842449729052,-0.002420656266809984,0.016848242335780306,0.00925,0.0031491617357002344,0.005999999999998895,0.019000559194231947,0.016533909104735622
2010-01,-0.03597277582908165,-0.03697424569226215,0.0010014698631805041,-0.001011054192504801,-0.036947459595768395,0.008333333333333333,0.0045666340882537515,0.0140000000000009,-0.036206329641892056,-0.037180777273017274
2010-02,0.030975496421446147,0.028513689046546054,0.0024618073749000935,-0.006004992915457863,0.024784495869424772,0.008583333333333333,0.0007044733823629024,0.00899999999999923,0.030522891981877798,0.024334609316309486
2010-03,0.06034702413052129,0.058796425545497355,0.0015505985850239323,-0.001425468368178029,0.05883553298833144,0.009083333333333334,0.004066691555796975,0.007000000000000117,0.060031101009434366,0.05852006020566036
2010-04,0.015786410738919843,0.014759230482012997,0.0010271802569068456,-0.0022432193596628736,0.013507778997067899,0.008583333333333333,0.0031612965354721467,0.007000000000000117,0.015549000367050482,0.013270901188740858
2010-05,-0.07985057037717469,-0.08197584207319053,0.00212527169601584,-0.001907616841531512,-0.08160586292584882,0.007916666666666667,0.0025006245174183928,0.006000000000000449,-0.0802526944649104,-0.08200721991490245
2010-06,-0.05234864530129313,-0.05388244223983851,0.0015337969385453842,0.006552901023890945,-0.04613877976879632,0.008333333333333333,0.013431012514220741,0.0019999999999993356,-0.05266204817540827,-0.04645423634092616
2010-07,0.07006060138505243,0.06877784957463517,0.0012827518104172597,0.0015597450155973025,0.07172962307444974,0.007333333333333334,0.006150227180252266,0.0020000000000000018,0.0697848552801565,0.07145344687594135
2010-08,-0.0451400100707674,-0.04744918363260475,0.002309173561837352,-0.0037240165210915555,-0.048695924448593164,0.007166666666666666,0.0025027083756516966,0.0,-0.04556971943837634,-0.04912403357141781
2010-09,0.08924133290705716,0.08755110305113556,0.001690229855921599,0.0022427619953786504,0.09168424197229674,0.008166666666666668,0.007504536495854364,0.005999999999996231,0.08890446509533557,0.09134661864624971
2010-10,0.0380523410809408,0.03685599403554063,0.0011963470454001701,0.0002712416084627023,0.03833390406760406,0.008,0.0060228012477112625,0.009000000000005892,0.03778955569079744,0.03807104739912881
2010-11,0.00012616131707976486,-0.002290249746576656,0.0024164110636564207,-0.00013558402820135207,-9.439816581191529e-06,0.008083333333333333,0.004863738051657629,0.008000000000002006,-0.00031963367580203157,-0.0004551743667819963
2010-12,0.06683187115331202,0.06530004034715509,0.0015318308061569308,-0.0006102108617533908,0.06618087875786949,0.008166666666666668,0.003387348294799697,0.006999999999995454,0.06651876319905514,0.06586796186548738
2011-01,0.023700562531841385,0.022645574359139164,0.0010549881727022203,-0.003867028493894087,0.0197418832873153,0.007333333333333334,0.0017777250113071297,0.016999999999999016,0.023458980972602718,0.019501235930849736
2011-02,0.034258986245601086,0.03195656372809341,0.002302422517507674,-0.0056527957501874004,0.02841253144355882,0.007333333333333334,6.470067424890757e-05,0.015000000000001679,0.0338302895346416,0.027986258067545178
2011-03,0.00039753079391324775,-0.0010473129391664893,0.001444843733079737,-0.00205479452054802,-0.0016580805707318014,0.007583333333333333,0.0036833904109587756,0.00500000000000278,9.747090061795387e-05,-0.0019575239026027313
2011-04,0.02961457779382526,0.028495380666536008,0.001119197127289251,-0.0010981468771448233,0.028483909760558257,0.007,0.004645538778311531,0.004999999999998339,0.029363364891398538,0.02823297272679559
2011-05,-0.011319520481623324,-0.01350095289522324,0.0021814324135999152,-0.0013741926618111577,-0.012678157941453438,0.006583333333333333,0.00428468691310524,0.004999999999998561,-0.011730068676996644,-0.013088141964509359
2011-06,-0.016669153060132724,-0.018257461652479323,0.001588308592346599,0.006261180679785205,-0.010512340959435984,0.007750000000000001,0.011795617173524064,0.0030000000000041105,-0.016990732682318047,-0.010835934049738816
2011-07,-0.020333072710161826,-0.02147442530666621,0.0011413525965043858,-0.0007521367521368116,-0.021069916211029494,0.006333333333333333,0.003994290598290595,0.004999999999995897,-0.02058760893297082,-0.0213242609877905
2011-08,-0.05432408864160487,-0.05679110795232889,0.002467019310724017,0.0018475434514848565,-0.05257691130434772,0.006333333333333333,0.0067732938734546,0.003000000000001668,-0.05477747487154681,-0.05303113518504976
