start,end,sp_gross,sp_net,dep,dep_usd,cpi,excess_gross,excess_net
2000-01,2004-12,-0.03486204621146849,-0.03899673468186937,0.13236013677100034,0.059651449171324034,0.07281270041006249,-0.1476757946101087,-0.1513271846018044
2000-02,2005-01,-0.030856920758216444,-0.035015234653759664,0.1315752153888896,0.05783789529928707,0.06861936621387965,-0.14354515187157302,-0.14721995301514001
2000-03,2005-02,-0.024392295290599164,-0.028603827912214053,0.13028863190566464,0.05587990058593495,0.0696557876242041,-0.1368508209584236,-0.14057688924110134
2000-04,2005-03,-0.04453820138087261,-0.04867666755594624,0.12896639190042736,0.05691128486906982,0.07093630500450887,-0.15368446264306757,-0.1573501751078179
2000-05,2005-04,-0.04424888782119285,-0.04840072429805897,0.12881712928741162,0.05440470695594901,0.07149002791440551,-0.1533162570077723,-0.15699429871102588
2000-06,2005-05,-0.033230153817620955,-0.037440140735553906,0.12734852062337043,0.055216819522025506,0.07120294087141033,-0.14243924705041433,-0.1461736617774635
2000-07,2005-06,-0.034003148125513305,-0.03823486488448491,0.12536406630970975,0.05879970538038792,0.07073988618842697,-0.14161391784777666,-0.14537422696520574
2000-08,2005-07,-0.023152641297750187,-0.027444419567273393,0.12401019075496089,0.05906618456128254,0.07097356238057406,-0.13092659947670637,-0.13474487292727055
2000-09,2005-08,-0.03739347577304808,-0.04164638642528895,0.12225218135493954,0.05797327342212011,0.0709260648833856,-0.14225470868342727,-0.14604432987810934
2000-10,2005-09,-0.02742870559342747,-0.03173648630574766,0.12069995939342282,0.05523437477062454,0.07156702584874064,-0.13217513193007036,-0.13601896245421152
2000-11,2005-10,-0.029576957730370834,-0.03388585060034244,0.11946245065042049,0.05518835404048339,0.07111465885266455,-0.13313479902268954,-0.1369838721804968
2000-12,2005-11,-0.00805955160347116,-0.012497727645805923,0.11835507486022379,0.05269522165052587,0.06926865881968225,-0.11303621658755802,-0.1170047022162296
2001-01,2005-12,-0.009951461704203246,-0.014394975922689235,0.11710137241976004,0.05120499923366939,0.06855956245896033,-0.11373438191088536,-0.11771209989440279
2001-02,2006-01,-0.014870108259006365,-0.019296876774565375,0.11590414643296132,0.04739304073746653,0.06821886461460869,-0.11719129739771428,-0.12115827657752054
2001-03,2006-02,0.001557288557971992,-0.002972409741607729,0.11457997666327846,0.04374418817865955,0.06994813772099118,-0.10140383864033053,-0.10546787926049328
2001-04,2006-03,0.01415278909934714,0.008615295639540888,0.11351354935394875,0.04023825640420875,0.07009695866530108,-0.0892317478419995,-0.09420473938127549
2001-05,2006-04,-0.004884871907766097,-0.009410304181545759,0.11230186867213043,0.03288106269970714,0.06961922285861033,-0.10535515931461514,-0.10942368819264559
2001-06,2006-05,-0.017321218560349405,-0.02180825607931214,0.11142133041568902,0.027012557977371232,0.07044648657361474,-0.11583595298453264,-0.11987315957412048
2001-07,2006-06,-0.017316118973903283,-0.021818994563887695,0.11054156177272456,0.021370674453217164,0.0709783884838926,-0.11513092814152082,-0.11918559457183131
2001-08,2006-07,-0.015026551955504841,-0.01954472145120889,0.10971696932318009,0.020250915210356046,0.07162578578692713,-0.11241021334905466,-0.11648167446986601
2001-09,2006-08,0.013319905685454492,0.007795813844600374,0.10872830682212986,0.03085691934885393,0.07205409359191917,-0.08605210180854661,-0.09103446927121872
2001-10,2006-09,0.038265081433152215,0.030318971281700913,0.10785045274652916,0.03334183536273949,0.07268496963975046,-0.06281115934092407,-0.06998370698194512
2001-11,2006-10,0.04142130006911682,0.033180384754607495,0.10713756143941522,0.033515620171264526,0.0727610813551971,-0.059356907090081235,-0.066800350074524
2001-12,2006-11,0.02964739488209589,0.02248170487150647,0.10644347656768116,0.03295885174106883,0.07251922334811245,-0.06940804777828857,-0.07588437500362344
2002-01,2006-12,0.026865715564463377,0.01996187134198002,0.10576799164607698,0.028754955388666348,0.07250767453747531,-0.07135518180821754,-0.07759866531890058
2002-02,2007-01,0.030242146549223303,0.023012516529531846,0.1052204007576012,0.026039282384371143,0.07336282924463422,-0.06784009248922851,-0.07438143936876107
2002-03,2007-02,0.0252087300555337,0.018441815556177854,0.10463669901049655,0.020932477425255502,0.07443721785372492,-0.07190415548036044,-0.07803007407913365
2002-04,2007-03,0.01974555347928253,0.013504648684337095,0.10408953287103961,0.02059187718546074,0.0756188796903643,-0.07639233674503898,-0.08204487180595621
2002-05,2007-04,0.03425163537276732,0.02660579504686611,0.10398012319066496,0.013368292602287557,0.07552870240034171,-0.06316099932702768,-0.07008670402522776
2002-06,2007-05,0.045540260634687746,0.036832923043468524,0.10354237588302029,0.015821918503221344,0.07513960009309217,-0.05255993473011966,-0.06045028654760365
2002-07,2007-06,0.05847886295159199,0.04862036751855281,0.10326892849438196,0.01660501325976038,0.07581087954096732,-0.040597595369530115,-0.04953330920903154
2002-08,2007-07,0.07026133679739721,0.059395706239217194,0.10315959110275941,0.017711115804025512,0.07649397896046661,-0.02982184497210938,-0.039671399511465255
2002-09,2007-08,0.07616633492431402,0.06479504510094336,0.10301383680397702,0.021623486276179715,0.07861986826627576,-0.02434013154128223,-0.034649421818473414
2002-10,2007-09,0.09930831706988408,0.08608510561943294,0.10301383680397702,0.012624774073203726,0.0831157609201334,-0.00335944990937731,-0.01534770518708617
2002-11,2007-10,0.08439936955173355,0.07236565137696171,0.10330553334057146,0.013105135283231428,0.09122509818459457,-0.01713592764426186,-0.02804289567000573
2002-12,2007-11,0.06320782275275771,0.05292227648646164,0.10354234893438452,0.013688099323604819,0.09496544143361407,-0.03655004832444808,-0.04587053002252539
2003-01,2007-12,0.07170760106519913,0.06069931424034625,0.10334196320625111,0.011219371495890584,0.09599312631877255,-0.028671403060864464,-0.03864862425968796
2003-02,2008-01,0.06457256591307914,0.05416924882332541,0.10343305815161496,0.012040965081450139,0.09624865426257312,-0.035217806781710936,-0.0446459429181979
2003-03,2008-02,0.06550651915561612,0.05501328628344693,0.10346949673098749,0.01701650878372618,0.09698274837931953,-0.03440328680388194,-0.043912596216833744
2003-04,2008-03,0.06265772139928516,0.052400319967425446,0.1035423654683032,0.017696583324924964,0.0976893535400285,-0.037048549605676606,-0.0463435270826007
2003-05,2008-04,0.055881822898999234,0.04621888179680389,0.10363348448246512,0.01822494218361781,0.09885095606961602,-0.04326768103258338,-0.0520232518249345
2003-06,2008-05,0.04970942989451044,0.04057967307336252,0.10396177861470224,0.020648871188926332,0.10083828234101944,-0.049143321599657064,-0.05741331517914883
2003-07,2008-06,0.03294068568548414,0.025347804079320246,0.10403468587848796,0.025245856957496482,0.10336672692706794,-0.0643947161283559,-0.07127211020236746
2003-08,2008-07,0.02837385000293957,0.02121511151844202,0.10414405580345165,0.02651092278638112,0.10534567558656982,-0.06862347843314376,-0.07510699699838064
2003-09,2008-08,0.025252460316254055,0.0183780390220043,0.10423522449892353,0.024884027295082767,0.10670387728664665,-0.07152711888765373,-0.07775262332885569
2003-10,2008-09,0.00691330916223909,0.00186551631032561,0.1037785136037428,0.023786176527850866,0.1072209968883866,-0.08775782754209183,-0.09233102115811254
2003-11,2008-10,-0.03890041288099744,-0.04353260991376662,0.10399726772360673,0.02562227258779015,0.10564422875380086,-0.12943662523663024,-0.13363246626649117
2003-12,2008-11,-0.05211361163510608,-0.05673106773399217,0.10427085042721673,0.029009130467182676,0.10308167314717442,-0.14161784855755377,-0.14579930104912298
2004-01,2008-12,-0.05598661658316517,-0.06061958116491095,0.10456273465498644,0.03377840082121142,0.1015814285598251,-0.1453510481578031,-0.14954543606931714
2004-02,2009-01,-0.06846694754475469,-0.07305245556239759,0.1046356996769866,0.04260621973243883,0.10079822642546943,-0.15670564265880538,-0.16085679223597715
2004-03,2009-02,-0.0516783252264007,-0.056410838298855515,0.10489119963485716,0.08914505678639317,0.10150092383803955,-0.14170583032338457,-0.14598906931924116
2004-04,2009-03,-0.031060422125470777,-0.035915251598981124,0.1053658957003154,0.09118679109024397,0.10239929364919886,-0.12342186271212219,-0.1278139192179315
2004-05,2009-04,-0.010405755056420385,-0.015377716599869196,0.10547555139134301,0.09121822330494611,0.1033966168635636,-0.10482484782401214,-0.10932242494110989
2004-06,2009-05,-0.0009904099925280851,-0.006041351928354977,0.10587751603104367,0.09275759164439212,0.10455726345477889,-0.0966363132213024,-0.10120367431021804
2004-07,2009-06,-0.0031813870276367062,-0.008232041222267727,0.10626123490067307,0.09453465060635446,0.1047761967359595,-0.09893017894470124,-0.10349569569182326
2004-08,2009-07,0.018937886003943527,0.012428316636055481,0.10644408800734118,0.09533685069301545,0.10496565678397007,-0.0790877758323899,-0.0849711001127984
2004-09,2009-08,0.0250042067485845,0.01787627631970823,0.10635258584862939,0.09517179755874539,0.10455929488284621,-0.07352843943293785,-0.0799711689208511
2004-10,2009-09,0.03364663048690231,0.025682935955325892,0.10519724819997367,0.09870704492637317,0.10375582869952571,-0.0647401337902398,-0.07194581091669572
2004-11,2009-10,0.030324227417701577,0.02267875263023722,0.10426386507589869,0.1026472546755901,0.10231965817785538,-0.06695830588743845,-0.0738818999932177
2004-12,2009-11,0.03449704521236785,0.02643437540191318,0.10400793950813281,0.10315151192004723,0.10140204247151186,-0.0629623137735168,-0.07026540419698513
2005-01,2009-12,0.03106816544009261,0.02333249194946907,0.10435466427569406,0.10285198877352042,0.10045157266904425,-0.06636137937051889,-0.07336607970897135
2005-02,2010-01,0.027813274890875483,0.020388462226476722,0.1044824852194437,0.10220333117382929,0.10225373724358122,-0.06941641117408504,-0.07613884703319551
