start,end,sp_gross,sp_net,dep,dep_usd,cpi,excess_gross,excess_net
2000-01,2019-12,0.11576410665061676,0.10603939089736181,0.10863794768736512,0.11170303473972476,0.08002710810312808,0.006427850479155062,-0.0023439183147426768
2000-02,2020-01,0.11776807432674352,0.10799567297604962,0.10843202763915638,0.11052747914855043,0.07912265339608582,0.008422750745909147,-0.0003936684002501245
2000-03,2020-02,0.11409951302198995,0.10440097132549098,0.10810308255834444,0.11022625087224203,0.07938421032612086,0.00541143739966965,-0.0033409448011877396
2000-04,2020-03,0.10992287532718725,0.10031183333873495,0.10774680599672615,0.11826213301588706,0.07986786882249342,0.0019644103857316964,-0.006711797874516479
2000-05,2020-04,0.1158376575808584,0.10608975804298182,0.10768271272363417,0.11542282981977126,0.08016823423102415,0.007362166768110301,-0.001438096543671219
2000-06,2020-05,0.11714102418633643,0.10735836644432828,0.10733598762512231,0.11267622033867464,0.08004216585753254,0.008854617451964808,2.0209601653053966e-05
2000-07,2020-06,0.11572713219961317,0.10596900128672138,0.10689410502492702,0.11120872259909809,0.07992541416626375,0.007980011036816448,-0.0008357653491928296
2000-08,2020-07,0.12156631522571337,0.11167977779227689,0.10659306127209334,0.11274571400718103,0.07987689638578321,0.013530948708830204,0.004596736323591477
2000-09,2020-08,0.12238189957418011,0.11247556971881445,0.10620126948691899,0.11274968056773882,0.0798110711101283,0.014627202601897205,0.005671933675149177
2000-10,2020-09,0.12445616973537188,0.1145030774226159,0.10582770687039056,0.11361436100531863,0.07970413617258432,0.01684571904759169,0.007845137627069843
2000-11,2020-10,0.12362674258247641,0.1136872675042373,0.10553601765796206,0.11374333666495162,0.07937584187707203,0.01636375896900999,0.007373120111946463
2000-12,2020-11,0.13239163867616854,0.12227836146491211,0.1052625162516938,0.11169033484109758,0.07907104744067839,0.024545410728736616,0.015395297463741464
2001-01,2020-12,0.13367138767660736,0.12353066127463608,0.10496176752590958,0.11077925147588719,0.07889213319826593,0.025982455678064564,0.016805010177233237
2001-02,2021-01,0.13135863967386974,0.12125912882576495,0.10467016250469152,0.11066021865119335,0.07864549879154037,0.024159679581338134,0.015017121747418427
2001-03,2021-02,0.13727473764609543,0.12706456346253936,0.1043514389078759,0.10929283627410769,0.07865508256400466,0.02981233833568253,0.020566935265756703
2001-04,2021-03,0.1443866522097219,0.13404906246829063,0.10408718390696925,0.10989231477923411,0.07858537194183857,0.0365002591191641,0.027137239701757077
2001-05,2021-04,0.14345936345442234,0.1331369625456844,0.10380039732137414,0.10995617886246944,0.07843682310967859,0.03592947260146828,0.02657778099691055
2001-06,2021-05,0.14331899237672685,0.13299997419203402,0.10354538085204634,0.10948198127815778,0.07863084343386095,0.03604166372747741,0.026690876379950712
2001-07,2021-06,0.1458787991951216,0.13551312556370787,0.10326762762888908,0.1090029182858534,0.07916458928518688,0.0386226972487278,0.029227267371308763
2001-08,2021-07,0.14722361737830725,0.13683492686689003,0.10302627827261035,0.10814537531823021,0.07959100546684317,0.0400691624273104,0.030650809740657925
2001-09,2021-08,0.15270206237552908,0.1422262311936615,0.10275771268579814,0.10784254297798945,0.08009803968420703,0.04529041068149953,0.035790743563911764
2001-10,2021-09,0.15458699616675098,0.14408088694826326,0.1024800889819597,0.10739215151860915,0.08020297484945238,0.0472633544184069,0.03773383155129628
2001-11,2021-10,0.1574481661906495,0.1468982743061067,0.10223431116530679,0.10711220573587044,0.08022223235525905,0.05009266583887184,0.04052129632362833
2001-12,2021-11,0.15349116405073526,0.14300316501916988,0.10198860842738156,0.10749361474967323,0.08010786449264629,0.04673601453725684,0.037218675654296485
2002-01,2021-12,0.15460417465349185,0.14409888192298048,0.10175203805319999,0.10630042119889782,0.07994403923075444,0.04797099054491594,0.03843591153650827
2002-02,2022-01,0.15225486237367214,0.14178775348642314,0.10153360231090636,0.1058743565282414,0.07994519463784377,0.046046039772511316,0.036543734200270794
2002-03,2022-02,0.1556579459135763,0.14513718585218438,0.10132437785463044,0.1094380884963877,0.08021538460760058,0.04933475472938054,0.039781928810929346
2002-04,2022-03,0.1544076582187448,0.1439025866854473,0.101142430823836,0.10795502249870093,0.08209944633743205,0.04837269539695943,0.03883253852057966
2002-05,2022-04,0.15102081398371525,0.14056995322049692,0.10108785712977131,0.10600565636718429,0.08287852182120137,0.0453487489945672,0.03585735310317961
2002-06,2022-05,0.14901377791881454,0.13859534910174287,0.10104694384353485,0.1032747924190196,0.08315565328013763,0.043564749299277894,0.03410245627414765
2002-07,2022-06,0.15309727147742902,0.14261099730516147,0.10103330754582629,0.10758444313179139,0.08375288530200442,0.04728645679906984,0.037762426871545296
2002-08,2022-07,0.16410204288942265,0.15344831963840644,0.10104694271772408,0.10845006452964179,0.08403219685871899,0.057268312299255,0.04759231862661495
2002-09,2022-08,0.16008362508027218,0.14948970019849606,0.10106966275235596,0.10699413663616464,0.0849428412036155,0.05359693789074016,0.043975453219829985
2002-10,2022-09,0.16208361219981504,0.15146013585803098,0.10115603169252463,0.10760473368624401,0.08585864419219424,0.05533056056882524,0.04568299379715213
2002-11,2022-10,0.16056402853558827,0.14996716452631054,0.10128336141341276,0.10622692980346549,0.0864076569929968,0.05382871402514744,0.0442064275359757
2002-12,2022-11,0.16063467438773849,0.15003389776240672,0.10136516318100286,0.10617415832332244,0.08664502646885341,0.05381458683108464,0.04418946250382305
2003-01,2022-12,0.1594598181865019,0.1488790828154205,0.1014151210895109,0.10471743748149698,0.08652535864483735,0.052700109146471164,0.04309361730839378
2003-02,2023-01,0.16434805128568764,0.1536961070540277,0.10151962035572559,0.10425752468507787,0.0865887931666316,0.05703795898766839,0.04736773247983739
2003-03,2023-02,0.16339335042166292,0.1527578953172588,0.10163772780510016,0.10360578243059226,0.0870395539031601,0.056058013499233006,0.046403791574940234
2003-04,2023-03,0.1649102154051838,0.15425011952842582,0.1017376830020349,0.10337202402487544,0.08737644362404673,0.0573389958225039,0.04766328440659673
2003-05,2023-04,0.16201830742445855,0.15140337221128664,0.10185584306965478,0.10389886866660136,0.08766389034869504,0.05460103037362618,0.04496734255508206
2003-06,2023-05,0.15892237672164744,0.1483528796114253,0.10205591780714984,0.1032916166731046,0.08793952793888482,0.0516003389625177,0.042009630415484
2003-07,2023-06,0.16389853924045172,0.1532554567358282,0.10217862276184131,0.10492859917944286,0.08818594085777698,0.05599810702547692,0.04634170262348092
2003-08,2023-07,0.1639363661030886,0.15329646576661538,0.1023104321985473,0.10391745525598584,0.08851158820915161,0.05590615139296928,0.04625378847805783
2003-09,2023-08,0.16380172978155283,0.15316169916304267,0.10244682025372187,0.10549049401257915,0.08879168507371005,0.055653396064683,0.0460021091064049
2003-10,2023-09,0.16262802204136118,0.1520074293749567,0.10263331386217689,0.10626033554503622,0.08891888079832388,0.05441038958730693,0.044778363660932685
2003-11,2023-10,0.1582348399723792,0.14768538192848157,0.10279250123486183,0.1060527008616321,0.08858510029849809,0.05027449740131096,0.040708365937699664
2003-12,2023-11,0.16175036990479952,0.15114503917157873,0.10297449537625969,0.1048224662929369,0.08827796533239796,0.053288516438895206,0.04367330704132599
2004-01,2023-12,0.161752506167808,0.1511509256648489,0.10315197589616609,0.10497800312572325,0.08823248146613683,0.053120994706134406,0.043510731809812464
2004-02,2024-01,0.16281243101172493,0.15219636461331132,0.10327937857149472,0.10584069139230157,0.08830955811863195,0.053960088076070445,0.04433780508537488
2004-03,2024-02,0.16555205326195055,0.15489618889446688,0.10346145306238985,0.10610024515388039,0.0886449459910379,0.05626893447636383,0.04661217271281437
2004-04,2024-03,0.16781093045432205,0.15712379114302744,0.10365730556561581,0.10542015705316587,0.08881281257467766,0.05812821114415412,0.048444825497721444
2004-05,2024-04,0.16575952830061103,0.1551048349916333,0.10385772395407056,0.10468219069740359,0.08895084348646964,0.05607770186614758,0.04642546763544231
2004-06,2024-05,0.16872070337289036,0.15802417017085846,0.10406276034796003,0.10531211806829588,0.08907461356216961,0.058563648143111324,0.0488753101371624
2004-07,2024-06,0.17344738650251634,0.16268597511769856,0.10424502427874427,0.10866050200129695,0.0891285756712572,0.06266939012831219,0.052923897825236876
2004-08,2024-07,0.17669010793761042,0.1658872169920933,0.1044273182985247,0.10894849408893492,0.08939203997284273,0.0654300997827666,0.05564865851765921
2004-09,2024-08,0.17849566322058585,0.16767128546597965,0.10461422405086696,0.10931814506131854,0.08950887983207179,0.06688438149816611,0.057085143430317675
2004-10,2024-09,0.17970338277693632,0.16886536431922683,0.10481486589554745,0.10967230886378121,0.08931069616903864,0.06778377010765979,0.0579739650513853
2004-11,2024-10,0.18052905048959111,0.16968331025358308,0.10497901379512253,0.11157106973183506,0.08922669446143994,0.06837237246252048,0.058557036514412575
2004-12,2024-11,0.18514526257440833,0.1742421608968916,0.1051888978700104,0.11474926781527195,0.08921625226907848,0.07234633360730891,0.06248095973454393
2005-01,2024-12,0.18315461756404394,0.1722805787666737,0.10537140796825639,0.11586798651211438,0.08914333109231065,0.07036839295378372,0.060530940384463605
2005-02,2025-01,0.18559055762767285,0.1746856407178985,0.10554937697737965,0.11503594843405418,0.08942756014232467,0.07239946249088325,0.06253566342693828
2005-03,2025-02,0.18161769430452113,0.17077316109586183,0.1057273305613764,0.11295230868530215,0.08991281973544951,0.06863388617211363,0.05882628450674332
2005-04,2025-03,0.17838082145684675,0.1675812938876382,0.10589619872356715,0.11189713461501327,0.09029076639470146,0.06554378504686231,0.05577837706221267
2005-05,2025-04,0.18057987944866816,0.1697533422658135,0.10607419344066371,0.1130534621335797,0.09061498524932943,0.06736047766944075,0.05757222182995081
2005-06,2025-05,0.1817671214095431,0.17092891459522574,0.10627044487237813,0.11228273264181832,0.09077737189684032,0.06824432207069808,0.05844725403498119
2005-07,2025-06,0.18449260374513243,0.17362165796216522,0.10649414120432565,0.11194815579645256,0.09100031317415769,0.07049152782310442,0.06066685241078362
2005-08,2025-07,0.18627673501658282,0.17538591684059046,0.10672245882962939,0.1141983251263885,0.09110876793549139,0.07188277020336509,0.062042165552123496
2005-09,2025-08,0.1874143487519182,0.1765170576240398,0.10695540096868705,0.11339726741926914,0.09152103949377488,0.0726849046608582,0.06284052328980905
2005-10,2025-09,0.19078828481660692,0.1798475739037393,0.10717006334526458,0.11477904462322708,0.09164347843803422,0.07552427963839059,0.0656425900271207
2005-11,2025-10,0.19105190700186503,0.18011134782285532,0.10739390463797371,0.11257396667514907,0.09144419828548989,0.07554493664225159,0.06566538146934642
2005-12,2025-11,0.18695882713716383,0.1760832014944389,0.10762691117207579,0.11043005650122129,0.09150968097774381,0.07162331933695976,0.06180446649668658
2006-01,2025-12,0.1859431142553789,0.17508221283321213,0.10788740984879208,0.10923481878252184,0.09146110574564581,0.07045454593372469,0.06065129216839016
2006-02,2026-01,0.18577744807837138,0.17492006873640897,0.10814340858237981,0.10948666446593736,0.09152055543155924,0.07005775506557121,0.060259944368982854
2006-03,2026-02,0.1855984229878751,0.17475368221268983,0.10842225120938931,0.10964843798231594,0.09127683044213453,0.0696270502457701,0.059843106659873246
2006-04,2026-03,0.18075471260009546,0.16997509337412686,0.10870579542949521,0.10839622237148427,0.0912038019587269,0.06498470330687645,0.055261998446483274
2006-05,2026-04,0.18524549957989622,0.1744121655636497,0.10897567593056734,0.10761066715558609,0.09138555256503267,0.06877501942080855,0.05900624427868828
2006-06,2026-05,0.19452208121755588,0.18357974400892751,0.10920439233789203,0.11155566992099186,0.09134089488104657,0.076917914740527,0.06705288239462637
2006-07,2026-06,0.19524176233802137,0.18429150020150553,0.10942857092250358,0.1126016793322413,0.09156888001465036,0.07734900079611551,0.06747881859284788
2006-08,2026-07,0.19358570258705732,0.1826600230440507,0.1096711608996579,0.1111880549726334,0.09179106863106057,0.07562108906152543,0.06577521766467975
2006-09,2026-08,0.1891944187044956,0.1783377057295803,0.10993216189414268,0.10668431024916858,0.09200503335494048,0.07141180292954918,0.06163038263410714
