start,end,sp_gross,sp_net,dep,dep_usd,cpi,excess_gross,excess_net
2000-01,2002-12,-0.11105383878273811,-0.11525482836571221,0.15063783195868186,0.12349765937038293,0.07583532917666713,-0.22743183256538102,-0.23108284200231477
2000-02,2003-01,-0.10706738971710661,-0.1113111827385238,0.1498471240186543,0.11867585798506064,0.0702808678428346,-0.22343362727895366,-0.22712437271177732
2000-03,2003-02,-0.11238284370026774,-0.11663774201252297,0.1481748232785427,0.1098340294297,0.07152525935102094,-0.22693205049976972,-0.2306378435776092
2000-04,2003-03,-0.140758495284397,-0.14489348325106366,0.1464736810374947,0.10388529069479557,0.07251238589668896,-0.25053534247900267,-0.2541420436489108
2000-05,2003-04,-0.11011384544442959,-0.11441544499396228,0.1465999481362923,0.1015360669618377,0.07261031120009442,-0.22389133541998663,-0.22764294866270884
2000-06,2003-05,-0.09122731251718741,-0.09563056066428988,0.14405173012242423,0.09781701781111285,0.07032231615688178,-0.20565419940795382,-0.2095030185051736
2000-07,2003-06,-0.10092068752769057,-0.10530937790231021,0.14129436425355335,0.08989048885771767,0.06829195046896519,-0.21222837803081684,-0.2160737403773575
2000-08,2003-07,-0.0936628043397314,-0.09811607295475488,0.1396031377241571,0.08601443568425271,0.06690532854094045,-0.20469050526636134,-0.20859824162440332
2000-09,2003-08,-0.1044057233825546,-0.10881895296901323,0.13719778418402528,0.08755956554138544,0.06676606997375512,-0.21245513395010518,-0.2163359272895199
2000-10,2003-09,-0.08853052960073926,-0.09304853513088629,0.1346712934969274,0.09006898614800973,0.06629317146606795,-0.196710557830175,-0.2006923326014597
2000-11,2003-10,-0.07200516864016038,-0.07664045359239124,0.13289588463655222,0.08758212014826294,0.06666501097230104,-0.18086485797628926,-0.1849563945553263
2000-12,2003-11,-0.04969652405823011,-0.054455977692321356,0.13118455894269898,0.07971863092183273,0.0670161053769398,-0.15990413020665328,-0.16411162543496494
2001-01,2003-12,-0.04114156967459093,-0.04597875122937145,0.12935194853432863,0.07194959953726654,0.06578129818007739,-0.15096579806692312,-0.15524894608031092
2001-02,2004-01,-0.058477340475839856,-0.06323922133129734,0.12789455855195242,0.05764574124925215,0.06436031095428052,-0.16523876067552445,-0.1694606809067658
2001-03,2004-02,-0.02456217518443471,-0.029513934215819382,0.12591296745665348,0.05577355203993828,0.06364262676002985,-0.13364722406652751,-0.13804521856033836
2001-04,2004-03,-0.009070112386683982,-0.01411788781828216,0.12424205780269637,0.05423226545588755,0.06244462543429208,-0.11857959703974763,-0.12306953352323402
2001-05,2004-04,-0.03988542392646188,-0.04479196930812568,0.1222966779096144,0.05217708066845006,0.06110910342225773,-0.1445091169102951,-0.1488809960027314
2001-06,2004-05,-0.04134008893434993,-0.04623964083687282,0.12063099767460028,0.0477189541369083,0.060266345351342565,-0.14453561158405692,-0.148907748275519
